player_id,season,dWAR,total_WAR
johnsse01,2024,0.0,-0.39
johnsse01,2025,0.0,0.0
johnsse01,2026,0.0,-0.12
johnstr02,2025,-0.14,0.28
johnstr02,2026,-0.88,0.11
jonesgr02,2024,-0.01,0.07
jonesgr02,2025,0.0,0.0
jonesgr02,2026,-0.15,-0.59
jonesja08,2023,-0.03,0.03
jonesja08,2024,-0.12,-0.02
jonesja08,2025,-0.74,0.89
jonesja08,2026,-0.23,-0.4
jonesja09,2024,0.0,1.64
jonesno01,2023,0.54,4.27
jonesno01,2024,-0.72,-0.8
jonesno01,2025,-0.75,-1.08
jonessp01,2026,-0.05,-0.2
jordale01,2024,-0.02,-0.18
joycebe01,2023,0.0,0.03
joycebe01,2024,0.0,1.63
joycebe01,2025,0.0,-0.3
judgeaa01,2023,-0.74,4.55
judgeaa01,2024,-0.9,10.9
judgeaa01,2025,-0.46,9.7
judgeaa01,2026,0.03,2.43
julieed01,2023,-0.3,2.59
julieed01,2024,-0.4,-0.17
julieed01,2025,-0.65,-0.77
julieed01,2026,-0.52,-0.81
julksco01,2023,-0.1,0.31
julksco01,2024,-0.68,-1.14
julksco01,2025,0.08,0.08
jungja01,2024,-0.59,-0.46
jungja01,2025,-0.06,-0.53
jungja01,2026,-0.03,-0.01
jungjo01,2023,0.36,2.61
jungjo01,2024,-0.25,0.72
jungjo01,2025,0.03,1.41
jungjo01,2026,-0.57,0.93
junisja01,2023,0.0,0.74
junisja01,2024,0.0,1.83
junisja01,2025,0.0,0.91
junisja01,2026,0.0,0.62
junkja01,2023,0.0,-0.06
junkja01,2024,0.0,-0.1
junkja01,2025,0.0,1.07
junkja01,2026,0.0,0.73
justiev01,2023,0.0,-0.21
justiev01,2024,0.0,0.01
kahnlto01,2023,0.0,1.13
kahnlto01,2024,0.0,0.76
kahnlto01,2025,0.0,-0.16
kaiseco01,2023,0.01,-0.1
kaiseco01,2025,-0.08,-0.34
kaprija01,2023,0.0,-0.13
karchri01,2023,0.0,0.35
karinja01,2023,0.0,0.2
karroky01,2025,0.4,-0.02
karroky01,2026,0.31,0.44
kauffka01,2023,0.0,-0.81
kavadni01,2024,-0.24,-0.23
kavadni01,2025,-0.14,-0.35000000000000003
kayan01,2023,0.0,-0.17
kayan01,2026,0.0,0.6
kayfucj01,2025,-0.32,0.13
kayfucj01,2026,-0.03,-0.01
keasclu01,2025,0.19,1.99
keasclu01,2026,-0.13,0.19
keirsda01,2024,0.01,-0.01
keirsda01,2025,-0.22,-1.21
keithco01,2024,-0.5,1.02
keithco01,2025,-0.45,1.54
keithco01,2026,-0.31,-0.02
kelenja01,2023,-0.02,2.12
kelenja01,2024,-0.44,0.44
kelenja01,2025,-0.19,-0.45
kelenja01,2026,-0.04,-0.14
kellebr01,2023,0.0,0.4
kellebr01,2024,0.0,-0.29
kellebr01,2025,0.0,1.48
kellebr01,2026,0.0,0.31
kellemi03,2023,0.0,2.97
kellemi03,2024,0.0,1.97
kellemi03,2025,0.0,1.36
kellemi03,2026,0.0,0.8
kelletr01,2023,0.0,-0.16
kellyca01,2024,0.0,0.0
kellyca01,2025,0.0,0.07
kellyca02,2023,0.48,0.020000000000000004
kellyca02,2024,-0.10999999999999999,0.51
kellyca02,2025,1.32,3.55
kellyca02,2026,-0.03,1.0
kellyjo05,2023,0.0,-0.06
kellyjo05,2024,0.0,-0.38
kellyke02,2023,0.0,0.73
kellyke02,2024,0.0,1.68
kellyke02,2025,0.0,-0.89
kellyke02,2026,0.0,0.69
kellyme01,2023,0.0,3.95
kellyme01,2024,0.0,1.06
kellyme01,2025,0.0,2.8400000000000003
kellyme01,2026,0.0,-0.28
kellymi03,2023,0.0,0.11
kellymi03,2024,0.0,0.78
kellymi03,2025,0.0,0.74
kellymi03,2026,0.0,-0.08
kellyza01,2023,0.0,0.15
kellyza01,2024,0.0,0.43
kellyza01,2025,0.0,-0.21
kellyza01,2026,0.0,-0.12
kempnwi01,2026,0.0,0.06
kempot01,2025,-0.56,-0.16
kempot01,2026,-0.23,-0.55
kempto01,2023,-1.27,-1.21
kempto01,2024,0.0,-0.15
kennebr02,2023,0.0,-0.09
kennebu01,2023,0.1,0.02
kennebu01,2024,0.12,0.18000000000000002
kennebu01,2025,-0.21000000000000002,-0.53
kenneia01,2023,0.0,-0.46
kentza01,2025,0.0,0.05
kentza01,2026,0.0,-0.17
keplema01,2023,-0.15,2.78
keplema01,2024,-0.32,0.96
keplema01,2025,-0.4,0.08
kerkeor01,2023,0.0,0.06
kerkeor01,2024,0.0,1.65
kerkeor01,2025,0.0,0.9
kerkeor01,2026,0.0,0.67
kerrra01,2023,0.0,0.03
kerrra01,2024,0.0,-0.12
kershcl01,2023,0.0,3.7
kershcl01,2024,0.0,-0.28
kershcl01,2025,0.0,1.62
kessigr01,2023,0.14,0.02
kessigr01,2024,0.01,-0.32999999999999996
keuchda01,2023,0.0,-0.07
keuchda01,2024,0.0,-0.02
kieboca01,2023,-0.05,-0.09
kieboca01,2025,-0.21,-0.25
kiermke01,2023,2.2,3.82
kiermke01,2024,1.2899999999999998,0.91
kikucyu01,2023,0.0,1.82
kikucyu01,2024,0.0,1.5899999999999999
kikucyu01,2025,0.0,3.22
kikucyu01,2026,0.0,-0.12
kiliaca01,2023,0.0,-0.47
kiliaca01,2024,0.0,-0.01
kiliaca01,2026,0.0,0.49
kimbrcr01,2023,0.0,1.82
kimbrcr01,2024,0.0,-1.03
kimbrcr01,2025,0.0,0.38
kimbrcr01,2026,0.0,-0.23
kimha01,2023,2.04,5.44
kimha01,2024,0.94,2.58
kimha01,2025,-0.019999999999999997,0.27
kimha01,2026,-0.06,-0.39
kimhy02,2025,0.95,1.7
kimhy02,2026,0.29,0.72
kineris01,2023,0.05,0.049999999999999996
kineris01,2024,2.18,3.55
kineris01,2025,1.18,1.6600000000000001
kineris01,2026,0.06,0.13
kingbr02,2024,0.0,0.64
kingbr02,2025,0.0,1.66
kingbr02,2026,0.0,0.4
kingesc01,2025,-0.26,-0.71
kingesc01,2026,-0.24,-0.18
kingjo01,2023,0.0,0.7
kingjo01,2024,0.0,0.75
kingjo01,2025,0.0,-0.3
kingjo01,2026,0.0,0.75
kingmi01,2023,0.0,3.27
kingmi01,2024,0.0,4.07
kingmi01,2025,0.0,1.23
kingmi01,2026,0.0,2.14
kinlety01,2023,0.0,-0.16
kinlety01,2024,0.0,-0.24
kinlety01,2025,0.0,1.38
kinlety01,2026,0.0,0.1
kirbyge01,2023,0.0,3.76
kirbyge01,2024,0.0,2.08
kirbyge01,2025,0.0,0.74
kirbyge01,2026,0.0,1.06
kirilal01,2023,-1.2,0.48
kirilal01,2024,-0.74,-0.56
kirkal01,2023,1.73,1.9
kirkal01,2024,1.3,1.91
kirkal01,2025,0.87,2.29
kirkal01,2026,-0.06,-0.11
kitchau01,2024,0.0,-0.49
kittran01,2023,0.0,0.27
kittran01,2024,0.0,1.47
kittran01,2025,0.0,0.5700000000000001
kittran01,2026,0.0,-0.53
kjershe01,2023,-0.07,0.04
kjershe01,2024,-0.3,0.38
kjershe01,2025,-1.03,-1.55
klassge01,2026,0.0,-0.34
kleinjo01,2026,0.0,-0.04
kleinwi01,2024,0.0,-0.35
kleinwi01,2025,0.0,0.16
kleinwi01,2026,0.0,0.49
kloffad01,2024,0.0,0.08
klubeco01,2023,0.0,-0.85
knackla01,2024,0.0,1.02
knackla01,2025,0.0,-0.13
knappan01,2024,0.01,-0.06
knehrre01,2023,0.0,-0.41
kniznan01,2023,0.75,1.0
kniznan01,2024,-0.12,-0.74
kniznan01,2025,-0.03,0.27
kochaja01,2024,0.0,0.75
kochaja01,2025,0.0,-1.49
kochaja01,2026,0.0,0.31
kochgr01,2024,0.01,-0.13
kochma01,2023,0.0,0.51
kochma01,2024,0.0,-0.45
koenija01,2024,0.0,1.46
koenija01,2025,0.0,1.55
koenija01,2026,0.0,-0.08
kohlwta01,2023,-0.03,-0.2
kolarad01,2023,0.0,0.35
kolekst01,2024,0.0,-0.21
kolekst01,2025,0.0,2.02
kolekst01,2026,0.0,0.15
kolozma01,2023,0.0,0.0
kopecmi01,2023,0.0,0.59
kopecmi01,2024,0.0,1.3800000000000001
kopecmi01,2025,0.0,0.22
kossch01,2025,0.9,1.8900000000000001
kossch01,2026,0.01,-0.24
kowarja01,2023,0.0,-0.56
kowarja01,2025,0.0,0.08
kranima01,2025,0.0,0.46
kraveev01,2024,0.0,0.03
krehbjo01,2023,0.0,0.17
kreidry01,2023,-0.09,-0.37
kreidry01,2024,0.23,-0.52
kreidry01,2025,0.14,-0.22
kreidry01,2026,-0.08,0.22
kremede01,2023,0.0,1.41
kremede01,2024,0.0,0.71
kremede01,2025,0.0,2.3
kremede01,2026,0.0,-0.05
kriskbr01,2023,0.0,0.1
kriskbr01,2025,0.0,-0.6
kriskbr01,2026,0.0,0.12
kristza01,2024,0.0,-0.04
krookma01,2023,0.0,-0.42
krookma01,2024,0.0,-0.1
krookma01,2025,0.0,-0.01
kuhlch01,2023,0.0,-1.33
kuhlch01,2024,0.0,0.18
kuhnejo01,2023,0.0,-0.010000000000000002
kuhnejo01,2024,0.0,0.12
kuhnejo01,2026,0.0,0.59
kurtzni01,2025,-0.39,5.37
kurtzni01,2026,-0.1,1.89
kwanst01,2023,1.06,3.21
kwanst01,2024,0.62,3.95
kwanst01,2025,1.85,3.69
kwanst01,2026,0.26,0.29
lambeji01,2023,0.0,0.0
lambepe01,2023,0.0,0.4
lambepe01,2024,0.0,-0.42
lambepe01,2026,0.0,0.93
lambja01,2023,0.15,0.1
lametdi01,2023,0.0,-1.63
lametdi01,2024,0.0,0.0
langeal01,2023,0.0,1.03
langeal01,2024,0.0,-0.6
langeal01,2025,0.0,0.03
langeal01,2026,0.0,-0.16
langesh01,2023,0.25,0.85
langesh01,2024,0.64,2.85
langesh01,2025,0.31,3.85
langesh01,2026,0.31,2.44
langfwy01,2024,0.94,4.19
langfwy01,2025,1.51,5.62
langfwy01,2026,0.36,0.58
laosa01,2025,0.0,0.06
laraan01,2025,0.0,-0.39
larnatr01,2023,-0.56,0.02
larnatr01,2024,-0.72,1.29
larnatr01,2025,-1.45,0.07
larnatr01,2026,0.12,0.89
lasorjo01,2023,0.0,0.27
lasorjo01,2024,0.0,0.08
lasorjo01,2025,0.0,-0.39
lasteto01,2023,-0.06,-0.13
latzja01,2023,0.0,0.19
latzja01,2024,0.0,0.2
latzja01,2025,0.0,1.44
latzja01,2026,0.0,0.69
lauerer01,2023,0.0,-0.95
lauerer01,2025,0.0,2.2
lauerer01,2026,0.0,-0.52
laurera01,2023,0.7999999999999999,1.67
laurera01,2024,0.030000000000000027,1.27
laurera01,2025,0.27,3.75
laurera01,2026,-0.06,0.22
lawde01,2023,0.0,1.03
lawde01,2024,0.0,1.95
lawerco01,2025,0.0,0.32
lawerco01,2026,0.0,-0.06
lawlajo01,2023,0.15,-0.15
lawlajo01,2025,-0.31,-0.39
lawlajo01,2026,-0.02,0.22
lawreca01,2023,0.0,-0.35
lawreca01,2025,0.0,-0.43
lawreju01,2023,0.0,1.26
lawreju01,2024,0.0,-1.62
lawreju01,2025,0.0,1.06
lawreju01,2026,0.0,-0.73
lazarma01,2024,0.0,0.08
lazarma01,2025,0.0,0.29
leahyky01,2023,0.0,-0.26
leahyky01,2024,0.0,0.17
leahyky01,2025,0.0,1.55
leahyky01,2026,0.0,0.41
leasujo01,2024,0.0,-0.37
leasujo01,2025,0.0,0.69
leasujo01,2026,0.0,-0.23
leblach01,2024,-0.1,0.14
leclejo01,2023,0.0,1.23
leclejo01,2024,0.0,-0.16
leclejo01,2025,0.0,-0.05
leebr02,2024,0.33,-0.15
leebr02,2025,-0.95,-0.84
leebr02,2026,-0.33,0.31
leech02,2025,0.0,0.15
leech02,2026,0.0,0.0
leedy01,2023,0.0,-0.06
leedy01,2024,0.0,1.3
leedy01,2025,0.0,1.01
leedy01,2026,0.0,1.09
leeha02,2026,-0.14,-0.38
leeju01,2024,-0.09,0.12
leeju01,2025,-1.43,1.72
leeju01,2026,-0.15,0.26
leeko01,2023,0.15,-0.64
leeko01,2024,0.38,0.02
leeko01,2025,-0.04,0.32
legumca01,2023,0.0,-0.24
legumca01,2024,0.0,-0.26
legumca01,2025,0.0,-0.93
legumca01,2026,0.0,0.13
leibrbr01,2024,0.0,-0.16
leiteja01,2024,0.0,-1.65
leiteja01,2025,0.0,0.43
leiteja01,2026,0.0,0.13
leitema02,2023,0.0,0.77
leitema02,2024,0.0,-0.47
leitema02,2025,0.0,-0.59
leitema02,2026,0.0,-0.37
lemahdj01,2023,0.44,1.3
lemahdj01,2024,-0.64,-1.52
lemahdj01,2025,0.24,0.57
leonedo01,2023,0.0,0.26
leonedo01,2024,0.0,-0.66
leonpe01,2024,-0.02,-0.32
leonsa01,2023,-0.01,-0.5700000000000001
leonsa01,2025,0.02,-0.09
leonsa01,2026,0.13,0.03
lestejo02,2023,-0.05,-0.17
lewisky01,2023,-0.11,-0.55
lewisro02,2023,0.28,2.41
lewisro02,2024,-0.31,0.66
lewisro02,2025,0.03,0.58
lewisro02,2026,-0.01,-0.26
liberma01,2023,0.0,-0.32
liberma01,2024,0.0,0.25
liberma01,2025,0.0,1.02
liberma01,2026,0.0,0.02
lileda01,2025,-1.84,0.77
lileda01,2026,0.0,0.92
lindgje01,2023,0.0,0.09
lindofr01,2023,1.62,6.1
lindofr01,2024,1.04,6.83
lindofr01,2025,0.85,5.87
lindofr01,2026,0.25,0.41
lipcian01,2023,-0.3,-0.14
lipsctr01,2024,0.43,-0.17
lipsctr01,2025,0.0,0.05
litteza01,2023,0.0,0.99
litteza01,2024,0.0,2.81
litteza01,2025,0.0,3.2300000000000004
litteza01,2026,0.0,-0.72
littlbr02,2024,0.0,0.18
littlbr02,2025,0.0,1.12
littlbr02,2026,0.0,-1.17
littlja02,2025,0.0,-0.03
littllu01,2023,0.0,0.32
littllu01,2024,0.0,0.33
littllu01,2025,0.0,-0.05
littllu01,2026,0.0,-0.02
livelbe01,2023,0.0,0.42
livelbe01,2024,0.0,1.42
livelbe01,2025,0.0,0.88
llovema01,2023,0.0,-0.17
loaisjo01,2023,0.0,0.35
loaisjo01,2024,0.0,0.34
loaisjo01,2025,0.0,0.21
loaisjo01,2026,0.0,0.4
locasti01,2023,-0.04,0.43
locklty01,2024,-0.17,-0.32
locklty01,2025,-0.66,-1.07
lockrbr01,2024,-0.05,-0.03
lockrbr01,2025,0.39,0.19000000000000003
lockrbr01,2026,0.02,0.59
lodolni01,2023,0.0,0.05
lodolni01,2024,0.0,1.17
lodolni01,2025,0.0,4.74
lodolni01,2026,0.0,-0.21
loftini01,2023,0.07,0.55
loftini01,2024,0.45,0.26
loftini01,2025,-0.09,-0.4
loftini01,2026,-0.25,0.14
logueza01,2023,0.0,-0.2
logueza01,2024,0.0,-0.15
longoev01,2023,0.08,0.42
longsa01,2023,0.0,-0.09
longsa01,2024,0.0,0.64
longsa01,2025,0.0,-0.69
loperjo01,2024,0.4,0.43999999999999995
loperjo01,2025,-0.33,0.58
loperjo01,2026,-0.03,0.24
lopezal03,2023,0.11,0.16
lopezir01,2023,-0.09,-0.4
lopezja03,2024,-0.01,-0.01
lopezja04,2023,0.0,-0.03
lopezja04,2024,0.0,0.02
lopezja04,2025,0.0,1.05
lopezja04,2026,0.0,-0.2
lopezjo02,2023,0.0,-0.65
lopezjo02,2024,0.0,0.89
lopezjo02,2025,0.0,-0.49
lopezjo04,2023,0.0,0.02
lopezni01,2023,1.58,1.77
lopezni01,2024,-0.5,0.09
lopezni01,2025,-0.07,-0.42999999999999994
lopezni01,2026,0.01,-0.05
lopezot01,2024,1.25,2.81
lopezot01,2025,2.13,3.5
lopezot01,2026,0.39,2.44
lopezpa01,2023,0.0,3.44
lopezpa01,2024,0.0,2.63
lopezpa01,2025,0.0,2.1
lopezre01,2023,0.0,2.04
lopezre01,2024,0.0,5.09
lopezre01,2025,0.0,-0.01
lopezre01,2026,0.0,0.18
lordbr02,2025,0.0,1.54
lordbr02,2026,0.0,0.8
lorenmi01,2023,0.0,1.79
lorenmi01,2024,0.0,2.46
lorenmi01,2025,0.0,0.46
lorenmi01,2026,0.0,-0.91
loupaa01,2023,0.0,-0.6
loutory01,2024,0.0,0.08
loutory01,2025,0.0,-0.98
lovelri01,2023,0.0,0.12
lovelri01,2024,0.0,0.18
lovelri01,2025,0.0,-0.44999999999999996
lovelri01,2026,0.0,0.6000000000000001
lowderh01,2024,0.0,1.92
lowderh01,2026,0.0,0.08
lowebr01,2023,-0.18,2.06
lowebr01,2024,-0.1,2.35
lowebr01,2025,-1.09,1.85
lowebr01,2026,0.24,1.86
lowejo01,2023,-0.18,3.65
lowejo01,2024,-0.61,0.7
lowejo01,2025,-0.66,0.1
lowejo01,2026,-0.4,-0.85
lowena01,2023,-0.42,2.89
lowena01,2024,-0.62,3.02
lowena01,2025,-1.19,0.12999999999999995
lowena01,2026,-0.26,0.39
lucasea01,2023,0.0,-0.11
lucasea01,2024,0.0,-0.55
lucasea01,2025,0.0,-0.34
lucchjo01,2023,0.0,1.04
lucchjo01,2024,0.0,0.03
lucchjo01,2025,0.0,0.37
lucchjo01,2026,0.0,-0.43
luciama01,2023,-0.04,0.08
luciama01,2024,-0.49,-0.38
luetglu01,2023,0.0,-0.25
lugoma01,2025,-0.54,-0.48
lugose01,2023,0.0,2.06
lugose01,2024,0.0,5.04
lugose01,2025,0.0,1.58
lugose01,2026,0.0,0.98
lukesna01,2023,0.05,0.04
lukesna01,2024,0.47,1.18
lukesna01,2025,0.7,1.95
lukesna01,2026,0.38,0.3
luplojo01,2023,-0.14,-0.19
luxga01,2024,0.21,2.01
luxga01,2025,-1.59,-0.21
luzarje01,2023,0.0,4.74
luzarje01,2024,0.0,0.55
luzarje01,2025,0.0,3.66
luzarje01,2026,0.0,0.61
lylesjo01,2023,0.0,-1.06
lylesjo01,2024,0.0,0.17
lynchda02,2023,0.0,0.55
lynchda02,2024,0.0,0.81
lynchda02,2025,0.0,1.26
lynchda02,2026,0.0,0.51
lynnla01,2023,0.0,-0.8800000000000001
lynnla01,2024,0.0,0.19
machaan02,2023,0.0,-0.01
machama01,2023,0.39,2.66
machama01,2024,0.04,3.09
machama01,2025,0.57,4.06
machama01,2026,-0.01,-0.05
machivi01,2025,0.12,0.06
maciejo01,2024,0.0,0.1
macivwi01,2025,0.02,-0.16999999999999998
mackjo02,2026,0.09,-0.12
mackoad01,2026,0.0,0.1
maddety01,2024,0.0,-0.06
maddety01,2026,0.0,0.39
madribl01,2023,-0.14,-0.33
madribl01,2024,0.11,0.21
madrini01,2023,0.96,1.29
madrini01,2024,-0.12,-0.43
maedake01,2023,0.0,1.17
maedake01,2024,0.0,-1.66
maedake01,2025,0.0,-0.19
maggidr01,2023,-0.01,0.02
mahlety01,2023,0.0,0.48
mahlety01,2024,0.0,0.02
mahlety01,2025,0.0,2.19
mahlety01,2026,0.0,-0.26
mailelu01,2023,0.59,0.62
mailelu01,2024,0.32,-0.52
mailelu01,2025,-0.08,0.06
maldoan01,2024,0.0,0.09
maldoan01,2025,0.0,-0.25
maldoma01,2023,1.05,0.2
maldoma01,2024,0.01,-1.34
maldoma01,2025,0.25,-0.24
malloju02,2024,-0.72,-0.49
malloju02,2025,-0.43,-0.15
manaese01,2023,0.0,0.19
manaese01,2024,0.0,2.92
manaese01,2025,0.0,-0.34
manaese01,2026,0.0,-0.64
mancitr01,2023,-0.89,-1.12
manguja01,2025,0.09,1.6
manguja01,2026,0.02,0.1
mannima02,2023,0.0,1.19
mannima02,2024,0.0,0.16
manoaal01,2023,0.0,-1.1
manoaal01,2024,0.0,-0.34
manoaal01,2026,0.0,-0.24
mantijo01,2023,0.0,0.08
mantijo01,2024,0.0,0.55
mantijo01,2025,0.0,-0.82
mantijo01,2026,0.0,0.46
manzaky01,2024,-0.42,-0.02
manzaky01,2025,-1.76,0.43
manzaky01,2026,-0.12,0.04
marcatu01,2023,-0.25,-0.29
marchra01,2024,0.32,0.73
marchra01,2025,0.43,0.21
marchra01,2026,0.21,-0.59
margoma01,2023,-0.28,0.58
margoma01,2024,-0.77,-0.85
margoma01,2025,-0.02,-0.06
marinro01,2023,0.0,0.38
marinro01,2024,0.0,0.15
marinro01,2025,0.0,0.34
marinro01,2026,0.0,0.14
mariomi01,2023,0.0,0.08
marisja01,2023,0.44,0.42000000000000004
marloca01,2023,0.53,1.06
marloca01,2024,-0.02,0.03
marquge01,2023,0.0,0.19
marquge01,2024,0.0,-0.06
marquge01,2025,0.0,-1.12
marquge01,2026,0.0,-0.24
marseja01,2025,0.18,1.86
marseja01,2026,-0.29,0.35
marshal01,2023,0.0,-0.24
marshal01,2024,0.0,0.62
marshbr02,2023,0.14,3.37
marshbr02,2024,0.48,2.98
marshbr02,2025,-0.75,1.65
marshbr02,2026,0.38,1.54
martejo01,2023,0.0,-0.43
martejo01,2024,0.0,0.45
marteke01,2023,0.63,4.88
marteke01,2024,1.27,6.75
marteke01,2025,0.28,4.35
marteke01,2026,0.05,0.12
marteno01,2023,0.07,0.79
marteno01,2024,-0.77,-1.77
marteno01,2025,-0.11,1.41
marteno01,2026,-0.03,-0.32
martest01,2023,-0.97,-0.72
martest01,2024,-1.0,0.63
martest01,2025,-0.55,1.01
martest01,2026,-0.08,0.05
marteyu01,2023,0.0,-0.32
marteyu01,2024,0.0,-0.65
martiad01,2023,0.0,0.37
martian02,2024,-0.14,0.06
martian02,2025,-0.57,-0.74
martian02,2026,-0.35,0.75
martiau01,2024,-1.44,-0.98
martiau01,2025,0.03,0.71
martiau01,2026,-0.01,0.77
martich02,2023,0.0,3.22
martich02,2024,0.0,0.12
martich02,2025,0.0,-0.07
martich02,2026,0.0,-0.35
martico02,2025,0.0,-0.53
martico02,2026,0.0,-0.33
martida03,2024,0.0,0.9
martida03,2025,0.0,1.54
martida03,2026,0.0,3.11
martijd02,2023,-0.98,2.03
martijd02,2024,-1.06,0.48
martijp01,2023,-0.05,-0.15
martijp01,2024,-0.02,0.03
martiju01,2023,0.0,-0.52
martiju01,2024,0.0,1.92
martiju01,2025,0.0,0.13
martini01,2023,0.0,1.65
martini01,2024,0.0,3.98
martini01,2025,0.0,2.24
martini01,2026,0.0,2.29
martini02,2023,-0.39,0.21
martini02,2024,-0.46,-0.36
martini02,2025,-0.03,-0.22
martiom01,2026,0.01,0.01
martior01,2024,0.0,0.0
martiri02,2026,0.0,0.18
martise01,2023,0.0,-0.24
martise01,2024,0.0,0.48
martise01,2025,0.0,-0.02
martitr01,2026,0.0,-0.06
massemi02,2023,-0.5,-0.1
massemi02,2024,0.16,1.69
massemi02,2025,0.56,-0.1
massemi02,2026,-0.11,-0.24
mastrmi01,2023,0.33,0.48
mastrmi01,2024,0.21,-0.19
mastrmi01,2025,-0.2,0.23
mateojo01,2023,0.69,0.8
mateojo01,2024,0.19,0.79
mateojo01,2025,-0.35,-0.74
mateojo01,2026,-0.02,0.48
mathima01,2023,-0.36,-0.29
matonni01,2023,-0.88,-1.29
matonni01,2024,0.0,-0.12
matonni01,2025,-0.16,-0.14
matonph01,2023,0.0,1.07
matonph01,2024,0.0,0.8999999999999999
matonph01,2025,0.0,1.3499999999999999
matonph01,2026,0.0,-0.71
matoslu02,2023,-0.98,-0.37
matoslu02,2024,-0.06,-0.17
matoslu02,2025,-0.7,-0.2
matoslu02,2026,0.06,-0.11
matsuyu01,2024,0.0,0.79
matsuyu01,2025,0.0,0.56
matsuyu01,2026,0.0,0.42
matthbr01,2025,0.15,0.32
matthbr01,2026,0.27,0.23
matthze01,2024,0.0,-0.62
matthze01,2025,0.0,0.16
matthze01,2026,0.0,0.73
mattsis01,2024,0.0,0.01
mattsis01,2025,0.0,1.47
mattsis01,2026,0.0,0.18
matzety01,2024,0.0,-0.46
matzety01,2025,0.0,0.03
matzst01,2023,0.0,1.96
matzst01,2024,0.0,-0.19
matzst01,2025,0.0,0.98
matzst01,2026,0.0,0.4
mauriro01,2023,-0.01,0.16
mauriro01,2025,0.41,0.7
mauriro01,2026,0.04,-0.13
maxweza01,2025,0.0,0.08
maxweza01,2026,0.0,-0.18
maydu01,2023,0.0,1.39
maydu01,2025,0.0,-0.65
maydu01,2026,0.0,-0.25
mayerma01,2025,0.03,0.22
mayerma01,2026,0.36,0.22
mayermi01,2023,0.0,-0.2
mayoco01,2024,-0.21,-0.69
mayoco01,2025,-0.64,0.18
mayoco01,2026,-0.37,-0.59
maytr01,2023,0.0,1.13
mayzati01,2023,0.0,2.15
mayzati01,2024,0.0,-1.23
mayzati01,2025,0.0,0.18
mayzati01,2026,0.0,0.39
mazurad01,2024,0.0,-0.66
mazurad01,2025,0.0,-0.25
mcallza01,2023,0.0,-0.4
mcartja01,2023,0.0,0.14
mcartja01,2024,0.0,-0.57
mccanja02,2023,0.47,0.56
mccanja02,2024,0.16,0.6000000000000001
mccanja02,2025,0.56,1.01
mccanja02,2026,-0.22,-0.9199999999999999
mccanky01,2024,-0.16,0.17
mccarja02,2023,-0.17,0.42
mccarja02,2024,-0.52,1.64
mccarja02,2025,-0.28,-0.66
mccarja02,2026,-0.29,0.22
mccauda01,2023,0.0,-0.12
mccauda01,2024,0.0,-0.53
mccauda01,2025,0.0,0.15
mcclash01,2023,0.0,2.82
mcclash01,2026,0.0,1.02
mccorch01,2023,0.15,3.41
mccorch01,2024,-0.55,-0.66
mccorch01,2025,-0.42,-1.0
mccoyma01,2023,0.01,-0.02
mccoyma01,2024,0.1,-0.09
mccoyma01,2025,-0.06,-0.14
mccragr01,2024,-0.2,-0.04
mccragr01,2025,-0.07,-0.42
mcculla02,2025,0.0,-1.13
mcculla02,2026,0.0,-0.66
mccusca01,2025,-0.27,-0.6
mccutan01,2023,-0.78,1.39
mccutan01,2024,-1.02,0.9
mccutan01,2025,-0.9,0.12
mccutan01,2026,-0.12,0.02
mcdanga01,2025,0.0,-0.15
mcderch01,2024,0.0,-0.07
mcderch01,2025,0.0,-0.76
mcderch01,2026,0.0,0.03
mcdontr01,2024,0.0,0.09
mcdontr01,2025,0.0,0.25
mcdontr01,2026,0.0,0.61
mcfartj01,2023,0.0,-0.09
mcfartj01,2024,0.0,0.58
mcfartj01,2025,0.0,-0.29
mcgeeea01,2023,0.0,0.46
mcgeeea01,2025,0.0,-0.05
mcgeeea01,2026,0.0,0.07
mcgonke01,2026,0.71,2.52
mcgousc01,2023,0.0,0.06
mcgousc01,2024,0.0,-1.09
mcgousc01,2025,0.0,-0.13
mcgremi01,2024,0.0,0.92
mcgremi01,2025,0.0,0.65
mcgremi01,2026,0.0,1.77
mcguire01,2023,-0.23,-0.31
mcguire01,2024,0.41,0.17
mcguire01,2025,0.06,0.31
mcguire01,2026,-0.34,-0.47000000000000003
mchugco01,2023,0.0,-0.44
mckenry01,2023,0.12,0.45
mckenry01,2024,-0.03,0.09999999999999999
mckentr01,2023,0.0,0.09
mckentr01,2024,0.0,-0.54
mckentr01,2025,0.0,-0.21
mckinbi01,2023,-0.34,0.18
mckinbi01,2024,0.08,-0.04
mckinbi01,2025,-0.13,-0.11
mckinza01,2023,0.38,1.27
mckinza01,2024,0.38,0.72
mckinza01,2025,-0.02,2.84
mckinza01,2026,-0.26,-0.66
mclaima01,2023,0.81,3.57
mclaima01,2025,-0.36,0.03
mclaima01,2026,0.06,0.21
mcleano01,2025,0.0,1.75
mcleano01,2026,0.0,0.33
mcmahry01,2023,1.99,2.94
mcmahry01,2024,1.46,2.32
mcmahry01,2025,1.4500000000000002,2.26
mcmahry01,2026,-0.08,-0.26
mcmiljo01,2023,0.0,0.1
mcmiljo01,2024,0.0,0.57
mcneije01,2023,0.06,2.44
mcneije01,2024,0.35,1.54
mcneije01,2025,-0.14,2.02
mcneije01,2026,0.25,0.57
meadcu01,2023,0.37,0.53
